#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BAFD0F
#Date Time: 2025-11-25 16:44:04.475.821.420
#Sample rate: 1e+08Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 6.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V)
-0.00015079,4.570890581740655
-0.00015078,4.581762511630845
-0.00015077,4.599882394781162
-0.00015076,4.607130348041275
-0.00015075,4.621626254561601
-0.00015074,4.654242044232111
-0.00015073,4.657866020862174
-0.00015072,4.672361927382428
-0.00015071,4.704977717052998
-0.0001507,4.697729763792878
-0.00015069,4.701353740422935
-0.00015068,4.726721576833378
-0.00015067,4.723097600203315
-0.00015066,4.752089413243821
-0.00015065,4.726721576833424
-0.00015064,4.781081226284328
-0.00015063,4.784705202914391
-0.00015062,4.773833273024201
-0.00015061,4.799201109434645
-0.0001506,4.817320992584928
-0.00015059,4.824568945845107
-0.00015058,4.835440875735277
-0.00015057,4.835440875735277
-0.00015056,4.868056665405847
-0.00015055,4.868056665405847
-0.00015054,4.900672455076411
-0.00015053,4.897048478446353
-0.00015052,4.904296431706481
-0.00015051,4.91516836159667
-0.0001505,4.91516836159667
-0.00015049,4.95140812789735
-0.00015048,4.976775964307747
-0.00015047,4.976775964307747
-0.00015046,4.973151987677683
-0.00015045,4.994895847458063
-0.00015044,4.994895847458063
-0.00015043,4.991271870828
-0.00015042,5.01301573060838
-0.00015041,5.027511637128633
-0.0001504,5.031135613758697
-0.00015039,5.07099935668932
-0.00015038,5.074623333319456
-0.00015037,5.074623333319456
-0.00015036,5.092743216469773
-0.00015035,5.0999911697299
-0.00015034,5.110863099620071
-0.00015033,5.128982982770419
-0.00015032,5.136230936030533
-0.00015031,5.128982982770406
-0.0001503,5.16522274907104
-0.00015029,5.16522274907104
-0.00015028,5.190590585481483
-0.00015027,5.190590585481483
-0.00015026,5.201462515371673
-0.00015025,5.215958421891926
-0.00015024,5.205086492001736
-0.00015023,5.24857421156245
-0.00015022,5.223206375152053
-0.00015021,5.259446141452686
-0.0001502,5.284813977863129
-0.00015019,5.288437954493192
-0.00015018,5.306557837643476
-0.00015017,5.328301697423909
-0.00015016,5.339173627314079
-0.00015015,5.335549650684015
-0.00015014,5.350045557204269
-0.00015013,5.368165440354553
-0.00015012,5.357293510464455
-0.00015011,5.389909300134965
-0.0001501,5.368165440354586
-0.00015009,5.422525089805536
-0.00015008,5.418901113175478
-0.00015007,5.433397019695765
-0.00015006,5.455140879476105
-0.00015005,5.447892926215979
-0.00015004,5.437020996325789
-0.00015003,5.473260762626422
-0.00015002,5.476884739256532
