#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BB05B2
#Date Time: 2026-03-11 13:29:20.473.934.710
#Sample rate: 5e+07Hz
#Samples: 32768
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 10 X Sample Mode: Average

Time (s),Channel 2 (V)
-0.00031924,4.262262576413042
-0.00031922,4.314840753362015
-0.0003192,4.31802730954074
-0.00031918,4.333960090434369
-0.00031916,4.361045817953543
-0.00031914,4.364232374132262
-0.00031912,4.384944989293979
-0.0003191,4.412030716813147
-0.00031908,4.418403829170598
-0.00031906,4.439116444332278
-0.00031904,4.466202171851495
-0.00031902,4.472575284208935
-0.000319,4.493287899370651
-0.00031898,4.523560183068545
-0.00031896,4.542679520140864
-0.00031894,4.563392135302639
-0.00031892,4.576138360017518
-0.0003189,4.593664419000509
-0.00031888,4.6111904779835
-0.00031886,4.633496371234539
-0.00031884,4.623936702698476
-0.00031882,4.663768654932474
-0.0003188,4.68448127009419
-0.00031878,4.711566997613359
-0.00031876,4.722719944238898
-0.00031874,4.748212393668712
-0.00031872,4.752992227936792
-0.0003187,4.786451067813411
-0.00031868,4.7912309020815
-0.00031866,4.818316629600668
-0.00031864,4.832656132404908
-0.00031862,4.834249410494349
-0.0003186,4.862928416102827
-0.00031858,4.861335138013464
-0.00031856,4.90435364642626
-0.00031854,4.939405764392179
-0.00031852,4.94418559866038
-0.0003185,4.971271326179499
-0.00031848,4.969678048090136
-0.00031846,4.98879738516249
-0.00031844,5.00791672223481
-0.00031842,5.020662946949796
-0.0003184,5.047748674468915
-0.00031838,5.07324112389872
-0.00031836,5.082800792434897
-0.00031834,5.122632744668895
-0.00031832,5.133785691294533
-0.0003183,5.148125194098773
-0.00031828,5.181584033975392
-0.00031826,5.183177312064755
-0.00031824,5.191143702511569
-0.00031822,5.215042873851968
-0.0003182,5.243721879460542
-0.00031818,5.254874826086082
-0.00031816,5.280367275515887
-0.00031814,5.289926944052064
-0.00031812,5.315419393481823
-0.0003181,5.324979062018095
-0.00031808,5.352064789537215
-0.00031806,5.36640429234148
-0.00031804,5.385523629413834
-0.00031802,5.403049688396793
-0.000318,5.430135415916034
-0.00031798,5.452441309167072
-0.00031796,5.476340480507514
-0.00031794,5.482713592864966
-0.00031792,5.497053095669205
-0.0003179,5.530511935545871
-0.00031788,5.54166488217139
-0.00031786,5.557597663065018
-0.00031784,5.587869946762912
-0.00031782,5.589463224852275
-0.0003178,5.594243059120354
-0.00031778,5.610175840013992
-0.00031776,5.635668289443797
-0.00031774,5.669127129320416
-0.00031772,5.665940573141691
-0.0003177,5.69302630066081
-0.00031768,5.712145637733242
-0.00031766,5.728078418626841
-0.00031764,5.742417921431106
-0.00031762,5.76153725850346
-0.0003176,5.785436429843859
-0.00031758,5.793402820290797
-0.00031756,5.838014606792876
-0.00031754,5.839607884882239
-0.00031752,5.858727221954593
-0.0003175,5.884219671384352
-0.00031748,5.906525564635486
-0.00031746,5.911305398903566
-0.00031744,5.936797848333371
-0.00031742,5.951137351137636
-0.0003174,5.968663410120628
-0.00031738,5.981409634835579
-0.00031736,6.008495362354698
-0.00031734,6.026021421337689
-0.00031732,6.049920592678132
-0.0003173,6.072226485929211
-0.00031728,6.075413042107931
-0.00031726,6.100905491537768
-0.00031724,6.115244994342008
-0.00031722,6.134364331414361
-0.0003172,6.153483668486715
-0.00031718,6.159856780844155
-0.00031716,6.185349230274007
-0.00031714,6.204468567346326
-0.00031712,6.220401348239954
-0.0003171,6.244300519580396
-0.00031708,6.242707241491036
-0.00031706,6.279352637546404
-0.00031704,6.293692140350644
-0.00031702,6.312811477422998
-0.000317,6.346270317299617
-0.00031698,6.351050151567706
-0.00031696,6.378135879086877
-0.00031694,6.379729157176237
-0.00031692,6.394068659980502
-0.0003169,6.42115438749967
-0.00031688,6.44346028075075
-0.00031686,6.470546008269869
-0.00031684,6.48329223298482
-0.00031682,6.511971238593351
-0.0003168,6.524717463308254
-0.00031678,6.532683853755068
-0.00031676,6.554989747006107
-0.00031674,6.577295640257268
-0.00031672,6.599601533508307
-0.0003167,6.623500704848749
-0.00031668,6.612347758223209
-0.00031666,6.650586432367848
