Time (s),Channel 1 (V),Channel 2 (V)
2.095625,2.393586891,2.874517361
2.0959375,2.125697512,2.747055113
2.09625,2.696557021,3.100762849
2.0965625,2.698948891,3.217868789
2.096875,2.70054347,3.319838587
2.0971875,2.698948891,3.377196598
2.0975,2.65669253,3.140594802
2.0978125,2.044373951,2.72474922
2.098125,2.499626436,2.962147655
2.0984375,2.672638327,3.199546091
2.09875,2.675030196,3.297532693
2.0990625,2.675827486,3.395519296
2.099375,2.674232906,3.401892408
2.0996875,2.596098504,3.084830068
2.1,1.975807027,2.698460132
2.1003125,2.473315872,2.942231679
2.100625,2.654300661,3.172460363
2.1009375,2.65669253,3.266463771
2.10125,2.65589524,3.354890705
2.1015625,2.651908791,3.329398255
2.101875,2.345749502,2.872127443
2.1021875,1.818740933,2.602863446
2.1025,2.565801491,3.069693927
2.1028125,2.567396071,3.163697334
2.103125,2.567396071,3.256107463
2.1034375,2.567396071,3.315058752
2.10375,2.565004201,3.279209995
2.1040625,2.422289324,2.932672011
2.104375,2.039590212,2.704036605
2.1046875,2.536301768,2.997199773
2.105,2.549855695,3.118288908
2.1053125,2.548261115,3.240174682
2.105625,2.551450275,3.337364646
2.1059375,2.537896348,3.128645216
2.10625,2.201440045,2.783700509
2.1065625,1.987766374,2.695273576
2.106875,2.517166812,3.081643512
2.1071875,2.518761392,3.194766257
2.1075,2.520355972,3.288769664
2.1078125,2.517166812,3.336568006
2.108125,2.513180363,3.185206588
2.1084375,2.139251439,2.755021504
2.10875,1.955874781,2.66659457
2.1090625,2.498031857,2.994809856
2.109375,2.498829147,3.101559488
2.1096875,2.498829147,3.203529286
2.11,2.499626436,3.268057049
2.1103125,2.468532134,3.067304009
2.110625,1.908834682,2.664204653
2.1109375,2.217385841,2.809989598
2.11125,2.469329423,3.06650737
2.1115625,2.469329423,3.162104056
2.111875,2.469329423,3.264870492
2.1121875,2.470126713,3.299125971
2.1125,2.446208019,3.080846873
2.1128125,1.908834682,2.664204653
2.113125,2.062711617,2.725545859
2.1134375,2.450194468,3.02508214
2.11375,2.450991758,3.123865382
2.1140625,2.450991758,3.215478872
2.114375,2.451789047,3.276820078
2.1146875,2.346546792,2.954181265
2.115,1.609053711,2.515233151
2.1153125,2.238912666,2.836278686
2.115625,2.403951658,3.029861974
2.1159375,2.403951658,3.115898991
2.11625,2.403951658,3.199546091
