Time (s),Channel 1 (V),Channel 2 (V)
-0.00031492,8.51882659,0.00066168
-0.00031488,8.482151258,-0.000373951
-0.00031484,8.431922,-0.000214623
-0.0003148,8.392057509,-0.000453615
-0.00031476,8.368138815,0.000104033
-0.00031472,8.312328527,2.44E-05
-0.00031468,8.284423384,0.000741344
-0.00031464,8.240572444,-0.000453615
-0.0003146,8.185559447,0.000582016
-0.00031456,8.158451593,-0.000134959
-0.00031452,8.12496542,-0.000453615
-0.00031448,8.073938872,0.000900672
-0.00031444,8.043641859,0.000183697
-0.0003144,8.005371948,-0.000134959
-0.00031436,7.955939979,-0.001329918
-0.00031432,7.923251097,0.001298991
-0.00031428,7.896143243,-0.001250254
-0.00031424,7.850697723,-0.000612942
-0.0003142,7.810035943,-0.001011262
-0.00031416,7.776549771,-0.000134959
-0.00031412,7.7350907,0.000343024
-0.00031408,7.69363163,0.001139663
-0.00031404,7.64978069,0.000183697
-0.000314,7.622672836,0.000741344
-0.00031396,7.578821896,0.000741344
-0.00031392,7.537362826,-0.000533279
-0.00031388,7.491120016,0.000343024
-0.00031384,7.448863656,-0.000612942
-0.0003138,7.412188324,0.000422688
-0.00031376,7.367540095,-0.000692606
-0.00031372,7.341229531,0.000980336
-0.00031368,7.310932518,-0.000373951
-0.00031364,7.243162883,0.000422688
-0.0003136,7.204892972,-0.000214623
-0.00031356,7.17060951,-0.000294287
-0.00031352,7.129947729,0.000343024
-0.00031348,7.110812774,0.000582016
-0.00031344,7.065367254,0.001458319
-0.0003134,7.033475661,0.001139663
-0.00031336,6.980854533,0.00066168
-0.00031332,6.958530419,-0.000453615
-0.00031328,6.901922842,0.000422688
-0.00031324,6.878004147,0.000422688
-0.0003132,6.834153207,-0.000214623
-0.00031316,6.795883296,0.000104033
-0.00031312,6.748843197,-0.000692606
-0.00031308,6.705789547,0.000502352
-0.00031304,6.673100664,0.000582016
-0.000313,6.630047014,-0.000134959
-0.00031296,6.594966262,0.000502352
-0.00031292,6.544737004,-0.000692606
-0.00031288,6.500088774,0.000502352
-0.00031284,6.467399891,0.000582016
-0.0003128,6.42833269,0.000183697
-0.00031276,6.374116983,2.44E-05
-0.00031272,6.34302268,0.00066168
-0.00031268,6.304752769,2.44E-05
-0.00031264,6.259307249,-0.000612942
-0.0003126,6.225821077,0.000582016
-0.00031256,6.200307803,-0.000214623
-0.00031252,6.154862283,0.000422688
-0.00031248,6.112605923,-0.001090926
-0.00031244,6.087889939,-0.000533279
-0.0003124,6.047228158,-0.000134959
-0.00031236,6.007363667,0.000980336
-0.00031232,5.958728988,0.00066168
-0.00031228,5.916472628,-0.000931598
-0.00031224,5.867837949,0.00026336
-0.0003122,5.834351777,0.000183697
-0.00031216,5.782527939,0.000821008
-0.00031212,5.751433636,-0.000931598
-0.00031208,5.717150174,-0.000612942
-0.00031204,5.676488393,-0.000453615
-0.000312,5.636623902,-0.000612942
-0.00031196,5.597556701,0.000582016
-0.00031192,5.556097631,-0.000692606
-0.00031188,5.509854822,-0.000851934
-0.00031184,5.485138837,0.000582016
-0.0003118,5.434112289,-0.00077227
-0.00031176,5.404612566,0.000422688
-0.00031172,5.358369756,0.000582016
-0.00031168,5.329667323,0.000183697
-0.00031164,5.285816383,0.000104033
-0.0003116,5.250735631,-0.000612942
-0.00031156,5.200506373,-0.000453615
-0.00031152,5.174195809,0.000104033
-0.00031148,5.12476384,0.00066168
-0.00031144,5.0809129,-0.000373951
-0.0003114,5.027494482,0.000343024
-0.00031136,4.99321102,-0.000533279
-0.00031132,4.958130268,-0.001090926
-0.00031128,4.904711851,-0.001090926
-0.00031124,4.861658201,-0.000373951
-0.0003112,4.817807261,-0.00077227
-0.00031116,4.779537349,-0.000851934
-0.00031112,4.741267438,-0.000692606
-0.00031108,4.710173135,-0.000533279
-0.00031104,4.663930326,-0.000533279
-0.000311,4.638417052,-0.000692606
-0.00031096,4.60094443,-0.000533279
-0.00031092,4.545931433,-0.000214623
-0.00031088,4.51802629,-0.000134959
-0.00031084,4.47337806,-0.001568909
-0.0003108,4.439891888,-0.001409582
-0.00031076,4.395243658,0.000104033
-0.00031072,4.358568326,-0.000294287
-0.00031068,4.306744488,0.000582016
-0.00031064,4.266879997,-0.000692606
-0.0003106,4.237380274,-0.001090926
-0.00031056,4.179178117,-0.000453615
-0.00031052,4.151272974,-0.00117059
-0.00031048,4.111408483,-0.000612942
-0.00031044,4.074733151,-0.001329918
-0.0003104,4.029287632,-0.000294287
-0.00031036,3.99340959,-0.000692606
-0.00031032,3.940788462,-0.001409582
-0.00031028,3.914477898,-0.000373951
-0.00031024,3.868235089,-0.001489245
-0.0003102,3.823586859,-0.000931598
-0.00031016,3.793289846,-0.000612942
-0.00031012,3.749438906,-0.000294287
-0.00031008,3.708777126,-0.000612942
-0.00031004,3.673696374,0.000422688
-0.00031,3.6481831,-0.00117059
-0.00030996,3.593967392,-0.001329918
-0.00030992,3.549319162,-0.000692606
-0.00030988,3.523008598,-0.000214623
-0.00030984,3.478360369,-0.001489245
-0.0003098,3.438495878,-0.000453615
-0.00030976,3.398631387,2.44E-05
-0.00030972,3.362753345,0.000104033
-0.00030968,3.307740348,-0.001807901
-0.00030964,3.268673147,-0.001011262
-0.0003096,3.229605946,-0.00117059
-0.00030956,3.187349585,-0.00117059
-0.00030952,3.145890515,-0.000851934
-0.00030948,3.113201632,-0.001728237
-0.00030944,3.062175084,-0.000214623
-0.0003094,3.023107883,-0.000931598
-0.00030936,2.982446103,-0.000692606
-0.00030932,2.940189742,-0.000134959
-0.00030928,2.903514411,-0.000692606
-0.00030924,2.869230949,-0.000373951
-0.0003092,2.824582719,-0.000692606
-0.00030916,2.779934489,-0.000692606
-0.00030912,2.740069998,-0.000533279
-0.00030908,2.698610928,-0.001329918
-0.00030904,2.657151857,-0.000294287
-0.000309,2.614098207,-0.001329918
-0.00030896,2.571841847,-0.001329918
-0.00030892,2.519220719,-0.001489245
-0.00030888,2.488126416,-0.001887565
-0.00030884,2.433113419,-0.001409582
-0.0003088,2.381289581,-0.001648573
-0.00030876,2.336641351,-0.002365548
-0.00030872,2.293587701,-0.002365548
-0.00030868,2.238574704,-0.002923196
-0.00030864,2.197115633,-0.000692606
-0.0003086,2.150872824,-0.001807901
-0.00030856,2.096657116,-0.001728237
-0.00030852,2.075130291,-0.001011262
-0.00030848,2.019320004,-0.001409582
-0.00030844,1.981847383,-0.001090926
-0.0003084,1.945969341,-0.001967229
-0.00030836,1.901321111,-0.002524876
-0.00030832,1.859862041,-0.002684204
-0.00030828,1.822389419,-0.001967229
-0.00030824,1.770565581,-0.001807901
-0.0003082,1.73149838,-0.001967229
-0.00030816,1.697214918,-0.001967229
-0.00030812,1.656553137,-0.002126557
-0.00030808,1.615891357,-0.002923196
-0.00030804,1.588783503,-0.002046893
-0.000308,1.55609462,-0.002046893
-0.00030796,1.502676203,-0.002445212
-0.00030792,1.474771059,-0.001967229
-0.00030788,1.437298438,-0.002046893
-0.00030784,1.399825816,-0.001489245
