Time (s),Channel 1 (V),Channel 2 (V)
-1.3509375,3.454779637,3.913334675
-1.350625,3.446009449,3.913334675
-1.3503125,3.447604029,3.914131314
-1.35,3.447604029,3.914131314
-1.3496875,3.44042842,3.915724592
-1.349375,3.453185057,3.918911148
-1.3490625,3.448401318,3.919707787
-1.34875,3.442023,3.920504426
-1.3484375,3.451590478,3.919707787
-1.348125,3.44282029,3.921301065
-1.3478125,3.43963113,3.920504426
-1.3475,3.444414869,3.920504426
-1.3471875,3.436441971,3.919707787
-1.346875,3.435644681,3.919707787
-1.3465625,3.435644681,3.918911148
-1.34625,3.426874493,3.918114509
-1.3459375,3.430860942,3.916521231
-1.345625,3.428469073,3.91731787
-1.3453125,3.419698885,3.915724592
-1.345,3.426077203,3.915724592
-1.3446875,3.418104305,3.914131314
-1.344375,3.410928697,3.913334675
-1.3440625,3.420496175,3.913334675
-1.34375,3.410131407,3.911741397
-1.3434375,3.406942248,3.910944758
-1.343125,3.410131407,3.910944758
-1.3428125,3.402158509,3.910944758
-1.3425,3.402955799,3.910148119
-1.3421875,3.403753089,3.910148119
-1.341875,3.39737477,3.910944758
-1.3415625,3.400563929,3.911741397
-1.34125,3.39817206,3.911741397
-1.3409375,3.390199162,3.910944758
-1.340625,3.400563929,3.912538036
-1.3403125,3.394982901,3.912538036
-1.34,3.383820843,3.90935148
-1.3396875,3.390996452,3.908554841
-1.339375,3.383023553,3.908554841
-1.3390625,3.378239814,3.908554841
-1.33875,3.386212713,3.90935148
-1.3384375,3.378239814,3.90935148
-1.338125,3.376645235,3.910148119
-1.3378125,3.382226264,3.90935148
-1.3375,3.374253365,3.910148119
-1.3371875,3.375847945,3.910944758
-1.336875,3.377442525,3.910148119
-1.3365625,3.369469626,3.911741397
-1.33625,3.373456076,3.911741397
-1.3359375,3.370266916,3.911741397
-1.335625,3.362294018,3.912538036
-1.3353125,3.370266916,3.912538036
-1.335,3.365483177,3.912538036
-1.3346875,3.357510279,3.912538036
-1.334375,3.367077757,3.911741397
-1.3340625,3.358307569,3.912538036
-1.33375,3.35352383,3.912538036
-1.3334375,3.363091308,3.913334675
-1.333125,3.3559157,3.914131314
-1.3328125,3.356712989,3.91731787
-1.3325,3.363888598,3.918114509
-1.3321875,3.3559157,3.918911148
-1.331875,3.3559157,3.918114509
-1.3315625,3.358307569,3.918114509
-1.33125,3.350334671,3.918114509
-1.3309375,3.351929251,3.918114509
-1.330625,3.351131961,3.91731787
-1.3303125,3.342361773,3.916521231
-1.33,3.347145512,3.916521231
-1.3296875,3.343159063,3.914927953
-1.329375,3.335186164,3.914927953
-1.3290625,3.341564483,3.914131314
-1.32875,3.335983454,3.914927953
-1.3284375,3.326415976,3.913334675
-1.328125,3.335186164,3.912538036
-1.3278125,3.328010556,3.911741397
-1.3275,3.320834948,3.911741397
-1.3271875,3.328010556,3.910944758
-1.326875,3.320037658,3.910148119
-1.3265625,3.312862049,3.90935148
-1.32625,3.321632237,3.90935148
-1.3259375,3.31206476,3.908554841
-1.325625,3.308078311,3.908554841
-1.3253125,3.314456629,3.90935148
-1.325,3.306483731,3.90935148
-1.3246875,3.304091861,3.908554841
-1.324375,3.31047018,3.910148119
-1.3240625,3.302497282,3.910944758
-1.32375,3.304889151,3.910944758
-1.3234375,3.303294572,3.90935148
-1.323125,3.292929804,3.907758202
-1.3228125,3.293727094,3.906164923
-1.3225,3.295321674,3.906961562
-1.3221875,3.288146065,3.906961562
-1.321875,3.289740645,3.907758202
-1.3215625,3.290537935,3.907758202
-1.32125,3.284159616,3.908554841
-1.3209375,3.289740645,3.90935148
-1.320625,3.288146065,3.90935148
-1.3203125,3.280173167,3.910148119
-1.32,3.287348775,3.910944758
-1.3196875,3.283362326,3.910148119
-1.319375,3.274592138,3.910148119
